threshold,fpr,fnr
0.99121243,0.03563788,0.90828402
0.99121022,0.03564751,0.90828402
0.99120641,0.03565715,0.90828402
0.99120605,0.03566679,0.90828402
0.99120474,0.03567643,0.90828402
0.99120426,0.03568606,0.90828402
0.99120414,0.03569570,0.90828402
0.99120283,0.03570534,0.90828402
0.99120152,0.03571497,0.90828402
0.99119759,0.03572461,0.90828402
0.99119663,0.03573425,0.90828402
0.99119496,0.03574389,0.90828402
0.99119431,0.03575352,0.90828402
0.99119282,0.03576316,0.90828402
0.99118853,0.03577280,0.90828402
0.99118817,0.03578243,0.90828402
0.99118686,0.03579207,0.90828402
0.99118447,0.03580171,0.90828402
0.99118376,0.03581134,0.90828402
0.99118227,0.03582098,0.90828402
0.99117899,0.03583062,0.90828402
0.99117690,0.03584026,0.90828402
0.99116987,0.03584989,0.90828402
0.99116695,0.03585953,0.90828402
0.99116659,0.03586917,0.90828402
0.99116600,0.03587880,0.90828402
0.99116254,0.03588844,0.90828402
0.99116242,0.03589808,0.90828402
0.99116129,0.03590772,0.90828402
0.99116123,0.03591735,0.90828402
0.99116087,0.03592699,0.90828402
0.99116021,0.03593663,0.90828402
0.99115753,0.03594626,0.90828402
0.99115574,0.03595590,0.90828402
0.99115062,0.03596554,0.90828402
0.99114919,0.03597517,0.90828402
0.99114037,0.03598481,0.90828402
0.99113679,0.03599445,0.90828402
0.99113536,0.03600409,0.90828402
0.99113399,0.03601372,0.90828402
0.99113363,0.03602336,0.90828402
0.99112916,0.03603300,0.90828402
0.99112856,0.03604263,0.90828402
0.99112654,0.03605227,0.90828402
0.99112409,0.03606191,0.90828402
0.99112391,0.03607155,0.90828402
0.99112153,0.03608118,0.90828402
0.99111879,0.03609082,0.90828402
0.99111408,0.03610046,0.90828402
0.99111336,0.03611009,0.90828402
0.99111319,0.03611973,0.90828402
0.99111307,0.03612937,0.90828402
0.99110842,0.03613901,0.90828402
0.99110782,0.03614864,0.90828402
0.99110699,0.03615828,0.90828402
0.99110436,0.03616792,0.90828402
0.99110043,0.03617755,0.90828402
0.99109828,0.03618719,0.90828402
0.99109793,0.03619683,0.90828402
0.99109614,0.03620646,0.90828402
0.99109113,0.03621610,0.90828402
0.99108934,0.03622574,0.90828402
0.99108517,0.03623538,0.90828402
0.99108028,0.03624501,0.90828402
0.99107897,0.03625465,0.90828402
0.99107212,0.03626429,0.90828402
0.99107176,0.03627392,0.90828402
0.99107140,0.03628356,0.90828402
0.99107039,0.03629320,0.90828402
0.99106717,0.03630284,0.90828402
0.99106663,0.03631247,0.90828402
0.99106258,0.03632211,0.90828402
0.99106169,0.03633175,0.90828402
0.99106133,0.03633175,0.90532544
0.99105787,0.03635102,0.90532544
0.99105573,0.03636066,0.90532544
0.99105543,0.03637029,0.90532544
0.99105489,0.03637993,0.90532544
0.99105388,0.03638957,0.90532544
0.99104548,0.03639921,0.90532544
0.99104422,0.03640884,0.90532544
0.99104321,0.03641848,0.90532544
0.99104041,0.03642812,0.90532544
0.99103951,0.03643775,0.90532544
0.99103266,0.03644739,0.90532544
0.99103153,0.03645703,0.90532544
0.99103057,0.03646667,0.90532544
0.99102902,0.03647630,0.90532544
0.99102461,0.03648594,0.90532544
0.99102366,0.03649558,0.90532544
0.99101889,0.03650521,0.90532544
0.99101704,0.03651485,0.90532544
0.99101663,0.03652449,0.90532544
0.99101591,0.03653412,0.90532544
0.99101180,0.03654376,0.90532544
0.99101096,0.03655340,0.90532544
0.99100780,0.03656304,0.90532544
0.99100733,0.03657267,0.90532544
0.99100173,0.03658231,0.90532544
0.99100047,0.03659195,0.90532544
0.99099815,0.03660158,0.90532544
0.99099791,0.03661122,0.90532544
0.99099731,0.03662086,0.90532544
0.99099028,0.03663050,0.90532544
0.99098992,0.03664013,0.90532544
0.99098969,0.03664977,0.90532544
0.99098849,0.03665941,0.90532544
0.99098599,0.03666904,0.90532544
0.99098361,0.03667868,0.90532544
0.99098325,0.03668832,0.90532544
0.99098212,0.03669796,0.90532544
0.99097955,0.03670759,0.90532544
0.99097937,0.03671723,0.90532544
0.99097842,0.03672687,0.90532544
0.99097633,0.03673650,0.90532544
0.99097610,0.03674614,0.90532544
0.99097538,0.03675578,0.90532544
0.99097443,0.03676541,0.90532544
0.99097109,0.03677505,0.90532544
0.99097037,0.03678469,0.90532544
0.99096596,0.03679433,0.90532544
0.99096584,0.03680396,0.90532544
0.99096382,0.03681360,0.90532544
0.99096358,0.03682324,0.90532544
0.99096161,0.03683287,0.90532544
0.99096155,0.03684251,0.90532544
0.99096119,0.03685215,0.90532544
0.99095976,0.03686179,0.90532544
0.99095535,0.03687142,0.90532544
0.99095392,0.03688106,0.90532544
0.99095237,0.03689070,0.90532544
0.99094927,0.03690033,0.90532544
0.99094766,0.03690997,0.90532544
0.99094218,0.03691961,0.90532544
0.99094117,0.03692924,0.90532544
0.99093950,0.03693888,0.90532544
0.99093831,0.03694852,0.90532544
0.99093509,0.03695816,0.90532544
0.99093485,0.03696779,0.90532544
0.99093413,0.03697743,0.90532544
0.99093318,0.03698707,0.90532544
0.99092722,0.03699670,0.90532544
0.99092698,0.03700634,0.90532544
0.99092406,0.03701598,0.90532544
0.99091983,0.03702562,0.90532544
0.99091977,0.03703525,0.90532544
0.99091882,0.03704489,0.90532544
0.99091566,0.03705453,0.90532544
0.99091542,0.03706416,0.90532544
0.99091262,0.03707380,0.90532544
0.99091154,0.03708344,0.90532544
0.99091053,0.03709307,0.90532544
0.99090993,0.03710271,0.90532544
0.99090958,0.03711235,0.90532544
0.99090952,0.03712199,0.90532544
0.99090862,0.03713162,0.90532544
0.99090779,0.03714126,0.90532544
0.99090648,0.03715090,0.90532544
0.99090546,0.03716053,0.90532544
0.99090272,0.03717017,0.90532544
0.99090052,0.03717981,0.90532544
0.99089956,0.03717981,0.90236686
0.99089009,0.03718945,0.90236686
0.99088597,0.03719908,0.90236686
0.99088323,0.03720872,0.90236686
0.99087805,0.03721836,0.90236686
0.99087715,0.03722799,0.90236686
0.99087226,0.03723763,0.90236686
0.99087149,0.03724727,0.90236686
0.99086940,0.03725690,0.90236686
0.99086797,0.03726654,0.90236686
0.99086654,0.03727618,0.90236686
0.99086082,0.03728582,0.90236686
0.99085790,0.03729545,0.90236686
0.99085641,0.03730509,0.90236686
0.99085557,0.03731473,0.90236686
0.99085546,0.03732436,0.90236686
0.99085295,0.03733400,0.90236686
0.99085152,0.03734364,0.90236686
0.99084967,0.03735328,0.90236686
0.99084663,0.03736291,0.90236686
0.99084473,0.03737255,0.90236686
0.99084139,0.03738219,0.90236686
0.99084127,0.03739182,0.90236686
0.99084032,0.03740146,0.90236686
0.99082971,0.03741110,0.90236686
0.99082947,0.03742074,0.90236686
0.99082536,0.03743037,0.90236686
0.99082178,0.03744001,0.90236686
0.99081969,0.03744965,0.90236686
0.99081874,0.03745928,0.90236686
0.99081850,0.03746892,0.90236686
0.99081814,0.03747856,0.90236686
0.99081671,0.03748819,0.90236686
0.99081665,0.03749783,0.90236686
0.99081576,0.03750747,0.90236686
0.99081433,0.03751711,0.90236686
0.99081206,0.03752674,0.90236686
0.99080694,0.03753638,0.90236686
0.99080575,0.03754602,0.90236686
0.99080551,0.03755565,0.90236686
0.99080509,0.03756529,0.90236686
0.99080276,0.03757493,0.90236686
0.99080223,0.03758457,0.90236686
0.99080169,0.03759420,0.90236686
0.99080163,0.03760384,0.90236686
0.99080098,0.03761348,0.90236686
0.99080014,0.03762311,0.90236686
0.99079418,0.03763275,0.90236686
0.99079001,0.03764239,0.90236686
0.99078691,0.03765202,0.90236686
0.99078345,0.03766166,0.90236686
0.99078298,0.03767130,0.90236686
0.99078214,0.03768094,0.90236686
0.99078035,0.03769057,0.90236686
0.99077648,0.03770021,0.90236686
0.99077046,0.03770985,0.90236686
0.99077028,0.03771948,0.90236686
0.99076545,0.03772912,0.90236686
0.99076474,0.03773876,0.90236686
0.99076182,0.03774840,0.90236686
0.99075305,0.03775803,0.90236686
0.99075139,0.03776767,0.90236686
0.99074543,0.03777731,0.90236686
0.99074388,0.03778694,0.90236686
0.99074137,0.03779658,0.90236686
0.99074125,0.03780622,0.90236686
0.99073970,0.03781585,0.90236686
0.99072903,0.03782549,0.90236686
0.99072599,0.03783513,0.90236686
0.99072433,0.03784477,0.90236686
0.99072242,0.03785440,0.90236686
0.99071866,0.03786404,0.90236686
0.99071836,0.03787368,0.90236686
0.99071807,0.03788331,0.90236686
0.99071711,0.03789295,0.90236686
0.99070674,0.03790259,0.90236686
0.99070299,0.03791223,0.90236686
0.99070287,0.03792186,0.90236686
0.99070191,0.03793150,0.90236686
0.99069977,0.03794114,0.90236686
0.99069786,0.03795077,0.90236686
0.99069726,0.03796041,0.90236686
0.99069226,0.03797005,0.90236686
0.99068618,0.03797969,0.90236686
0.99067819,0.03798932,0.90236686
0.99067664,0.03799896,0.90236686
0.99067569,0.03800860,0.90236686
0.99067360,0.03801823,0.90236686
0.99067175,0.03802787,0.90236686
0.99066561,0.03803751,0.90236686
0.99066317,0.03804714,0.90236686
0.99066240,0.03805678,0.90236686
0.99066180,0.03806642,0.90236686
0.99066162,0.03807606,0.90236686
0.99066067,0.03808569,0.90236686
0.99065840,0.03809533,0.90236686
0.99065334,0.03810497,0.90236686
0.99065286,0.03811460,0.90236686
0.99064958,0.03812424,0.90236686
0.99064934,0.03813388,0.90236686
0.99064898,0.03814352,0.90236686
0.99064785,0.03815315,0.90236686
0.99064398,0.03816279,0.90236686
0.99064314,0.03817243,0.90236686
0.99063957,0.03818206,0.90236686
0.99063742,0.03819170,0.90236686
0.99063635,0.03820134,0.90236686
0.99062777,0.03821097,0.90236686
0.99062693,0.03822061,0.90236686
0.99062651,0.03823025,0.90236686
0.99062502,0.03823989,0.90236686
0.99061346,0.03824952,0.90236686
0.99061066,0.03825916,0.90236686
0.99061060,0.03826880,0.90236686
0.99060762,0.03827843,0.90236686
0.99060732,0.03828807,0.90236686
0.99060667,0.03829771,0.90236686
0.99060410,0.03830735,0.90236686
0.99060071,0.03831698,0.90236686
0.99060047,0.03832662,0.90236686
0.99059916,0.03833626,0.90236686
0.99059761,0.03834589,0.90236686
0.99059618,0.03835553,0.90236686
0.99059510,0.03836517,0.90236686
0.99059504,0.03837480,0.90236686
0.99059355,0.03838444,0.90236686
0.99059284,0.03839408,0.90236686
0.99059188,0.03840372,0.90236686
0.99059057,0.03841335,0.90236686
0.99058849,0.03842299,0.90236686
0.99058712,0.03843263,0.90236686
0.99058461,0.03844226,0.90236686
0.99058390,0.03845190,0.90236686
0.99058378,0.03846154,0.90236686
0.99058306,0.03847118,0.90236686
0.99058104,0.03848081,0.90236686
0.99057531,0.03849045,0.90236686
0.99057460,0.03850009,0.90236686
0.99056995,0.03850972,0.90236686
0.99056470,0.03851936,0.90236686
0.99056101,0.03852900,0.90236686
0.99055946,0.03853864,0.90236686
0.99055731,0.03854827,0.90236686
0.99055648,0.03855791,0.90236686
0.99055564,0.03856755,0.90236686
0.99055529,0.03857718,0.90236686
0.99055302,0.03858682,0.90236686
0.99054778,0.03859646,0.90236686
0.99054557,0.03860609,0.90236686
0.99054480,0.03861573,0.90236686
0.99054384,0.03862537,0.90236686
0.99054015,0.03863501,0.90236686
0.99054009,0.03864464,0.90236686
0.99053919,0.03865428,0.90236686
0.99053526,0.03866392,0.90236686
0.99053252,0.03867355,0.90236686
0.99052846,0.03868319,0.90236686
0.99052835,0.03869283,0.90236686
0.99052507,0.03870247,0.90236686
0.99051601,0.03871210,0.90236686
0.99051559,0.03872174,0.90236686
0.99051535,0.03873138,0.90236686
0.99050486,0.03874101,0.90236686
0.99050283,0.03875065,0.90236686
0.99050200,0.03876029,0.90236686
0.99050117,0.03876992,0.90236686
0.99049956,0.03877956,0.90236686
0.99049616,0.03878920,0.90236686
0.99049234,0.03879884,0.90236686
0.99049139,0.03880847,0.90236686
0.99049127,0.03881811,0.90236686
0.99048996,0.03882775,0.90236686
0.99048936,0.03883738,0.90236686
0.99048299,0.03884702,0.90236686
0.99047768,0.03885666,0.90236686
0.99047399,0.03886630,0.90236686
0.99047250,0.03887593,0.90236686
0.99047101,0.03888557,0.90236686
0.99046659,0.03889521,0.90236686
0.99046618,0.03890484,0.90236686
0.99046588,0.03891448,0.90236686
0.99046576,0.03892412,0.90236686
0.99046469,0.03893375,0.90236686
0.99046195,0.03894339,0.90236686
0.99045831,0.03895303,0.90236686
0.99045706,0.03896267,0.90236686
0.99045646,0.03897230,0.90236686
0.99045634,0.03898194,0.90236686
0.99045318,0.03899158,0.90236686
0.99044216,0.03900121,0.90236686
0.99044210,0.03901085,0.90236686
0.99044132,0.03902049,0.90236686
0.99044085,0.03903013,0.90236686
0.99044013,0.03903976,0.90236686
0.99044001,0.03904940,0.90236686
0.99043965,0.03905904,0.90236686
0.99043930,0.03906867,0.90236686
0.99043798,0.03907831,0.90236686
0.99043775,0.03908795,0.90236686
0.99043691,0.03909758,0.90236686
0.99043530,0.03910722,0.90236686
0.99043190,0.03911686,0.90236686
0.99043095,0.03912650,0.90236686
0.99042892,0.03913613,0.90236686
0.99042886,0.03914577,0.90236686
0.99042183,0.03915541,0.90236686
0.99042004,0.03916504,0.90236686
0.99041986,0.03917468,0.90236686
0.99041545,0.03918432,0.90236686
0.99041355,0.03919396,0.90236686
0.99040735,0.03920359,0.90236686
0.99039978,0.03921323,0.90236686
0.99039555,0.03922287,0.90236686
0.99039453,0.03923250,0.90236686
0.99039125,0.03924214,0.90236686
0.99039102,0.03925178,0.90236686
0.99038792,0.03926142,0.90236686
0.99038768,0.03927105,0.90236686
0.99038458,0.03928069,0.90236686
0.99038017,0.03929033,0.90236686
0.99037474,0.03929996,0.90236686
0.99037242,0.03930960,0.90236686
0.99037218,0.03931924,0.90236686
0.99037176,0.03932887,0.90236686
0.99037141,0.03933851,0.90236686
0.99037111,0.03934815,0.90236686
0.99036962,0.03935779,0.90236686
0.99036694,0.03936742,0.90236686
0.99036562,0.03937706,0.90236686
0.99036479,0.03938670,0.90236686
0.99036157,0.03939633,0.90236686
0.99036109,0.03940597,0.90236686
0.99035358,0.03941561,0.90236686
0.99035323,0.03942525,0.90236686
0.99035227,0.03943488,0.90236686
0.99035144,0.03944452,0.90236686
0.99034858,0.03945416,0.90236686
0.99034572,0.03946379,0.90236686
0.99034512,0.03947343,0.90236686
0.99034214,0.03948307,0.90236686
0.99033606,0.03949270,0.90236686
0.99033546,0.03950234,0.90236686
0.99033391,0.03951198,0.90236686
0.99033320,0.03952162,0.90236686
0.99032748,0.03953125,0.90236686
0.99032670,0.03954089,0.90236686
0.99032545,0.03955053,0.90236686
0.99032402,0.03956016,0.90236686
0.99032390,0.03956980,0.90236686
0.99032319,0.03957944,0.90236686
0.99032247,0.03958908,0.90236686
0.99032235,0.03959871,0.90236686
0.99031621,0.03960835,0.90236686
0.99031329,0.03961799,0.90236686
0.99031287,0.03962762,0.90236686
0.99031228,0.03963726,0.90236686
0.99031174,0.03964690,0.90236686
0.99030584,0.03965653,0.90236686
0.99030501,0.03966617,0.90236686
0.99030399,0.03967581,0.90236686
0.99030244,0.03968545,0.90236686
0.99029273,0.03969508,0.90236686
0.99029058,0.03970472,0.90236686
0.99028718,0.03971436,0.90236686
0.99028701,0.03972399,0.90236686
0.99028599,0.03973363,0.90236686
0.99028325,0.03974327,0.90236686
0.99027705,0.03975291,0.90236686
0.99027693,0.03976254,0.90236686
0.99027467,0.03977218,0.90236686
0.99027056,0.03978182,0.90236686
0.99026978,0.03979145,0.90236686
0.99026763,0.03980109,0.90236686
0.99026752,0.03981073,0.90236686
0.99026597,0.03982037,0.90236686
0.99026501,0.03983000,0.90236686
0.99026477,0.03983964,0.90236686
0.99026287,0.03984928,0.90236686
0.99026203,0.03985891,0.90236686
0.99026114,0.03986855,0.90236686
0.99026078,0.03987819,0.90236686
0.99025726,0.03988782,0.90236686
0.99025583,0.03989746,0.90236686
0.99025309,0.03990710,0.90236686
0.99025178,0.03991674,0.90236686
0.99025118,0.03992637,0.90236686
0.99024630,0.03993601,0.90236686
0.99024320,0.03994565,0.90236686
0.99024236,0.03995528,0.90236686
0.99024212,0.03996492,0.90236686
0.99024129,0.03997456,0.90236686
0.99024081,0.03998420,0.90236686
0.99023974,0.03999383,0.90236686
0.99023652,0.04000347,0.90236686
0.99022949,0.04001311,0.90236686
0.99022865,0.04002274,0.90236686
0.99022698,0.04003238,0.90236686
0.99022442,0.04004202,0.90236686
0.99022269,0.04005165,0.90236686
0.99022222,0.04006129,0.90236686
0.99022031,0.04007093,0.90236686
0.99022013,0.04008057,0.90236686
0.99021935,0.04009020,0.90236686
0.99021816,0.04009984,0.90236686
0.99021536,0.04010948,0.90236686
0.99021286,0.04011911,0.90236686
0.99020970,0.04012875,0.90236686
0.99020803,0.04013839,0.90236686
0.99020553,0.04014803,0.90236686
0.99020481,0.04015766,0.90236686
0.99020469,0.04016730,0.90236686
0.99020410,0.04017694,0.90236686
0.99020374,0.04018657,0.90236686
0.99020219,0.04019621,0.90236686
0.99020183,0.04020585,0.90236686
0.99020123,0.04021548,0.90236686
0.99020100,0.04022512,0.90236686
0.99019670,0.04023476,0.90236686
0.99019647,0.04024440,0.90236686
0.99019277,0.04025403,0.90236686
0.99019253,0.04026367,0.90236686
0.99019188,0.04027331,0.90236686
0.99019098,0.04028294,0.90236686
0.99018896,0.04029258,0.90236686
0.99018848,0.04030222,0.90236686
0.99018818,0.04031186,0.90236686
0.99018401,0.04032149,0.90236686
0.99018323,0.04033113,0.90236686
0.99018097,0.04034077,0.90236686
0.99017978,0.04035040,0.90236686
0.99017167,0.04036004,0.90236686
0.99017084,0.04036968,0.90236686
0.99016851,0.04037931,0.90236686
0.99016452,0.04038895,0.90236686
0.99016416,0.04039859,0.90236686
0.99015790,0.04040823,0.90236686
0.99015403,0.04042750,0.90236686
0.99014831,0.04043714,0.90236686
0.99014819,0.04044677,0.90236686
0.99013805,0.04045641,0.90236686
0.99013656,0.04046605,0.90236686
0.99013627,0.04047569,0.90236686
0.99013609,0.04048532,0.90236686
0.99013400,0.04049496,0.90236686
0.99013174,0.04050460,0.90236686
0.99013156,0.04051423,0.90236686
0.99012852,0.04052387,0.90236686
0.99012828,0.04053351,0.90236686
0.99012792,0.04054315,0.90236686
0.99012685,0.04055278,0.90236686
0.99012649,0.04056242,0.90236686
0.99012637,0.04057206,0.90236686
0.99011707,0.04058169,0.90236686
0.99010944,0.04059133,0.90236686
0.99010926,0.04060097,0.90236686
0.99010843,0.04061060,0.90236686
0.99010473,0.04062024,0.90236686
0.99010378,0.04062988,0.90236686
0.99010271,0.04063952,0.90236686
0.99010170,0.04064915,0.90236686
0.99009705,0.04065879,0.90236686
0.99009633,0.04066843,0.90236686
0.99009287,0.04067806,0.90236686
0.99009144,0.04068770,0.90236686
0.99009019,0.04069734,0.90236686
0.99008942,0.04070698,0.90236686
0.99008858,0.04071661,0.90236686
0.99008673,0.04072625,0.90236686
0.99008548,0.04073589,0.90236686
0.99008417,0.04074552,0.90236686
0.99008250,0.04075516,0.90236686
0.99008238,0.04076480,0.90236686
0.99008113,0.04077443,0.90236686
0.99007756,0.04078407,0.90236686
0.99007630,0.04079371,0.90236686
0.99007058,0.04080335,0.90236686
0.99006927,0.04081298,0.90236686
0.99006891,0.04082262,0.90236686
0.99006426,0.04083226,0.90236686
0.99006093,0.04086117,0.90236686
0.99005961,0.04087081,0.90236686
0.99005270,0.04088044,0.90236686
0.99004924,0.04089008,0.90236686
0.99004602,0.04089972,0.90236686
0.99003702,0.04090935,0.90236686
0.99003673,0.04091899,0.90236686
0.99003482,0.04092863,0.90236686
0.99002892,0.04093826,0.90236686
0.99002862,0.04094790,0.90236686
0.99002445,0.04095754,0.90236686
0.99001908,0.04096718,0.90236686
0.99001735,0.04097681,0.90236686
0.99001336,0.04098645,0.90236686
0.99001241,0.04099609,0.90236686
0.99001217,0.04100572,0.90236686
0.99001193,0.04101536,0.90236686
0.99001110,0.04102500,0.90236686
0.99000752,0.04103464,0.90236686
0.99000597,0.04104427,0.90236686
0.99000573,0.04105391,0.90236686
0.99000299,0.04106355,0.90236686
0.98999894,0.04107318,0.90236686
0.98999643,0.04108282,0.90236686
0.98999548,0.04109246,0.90236686
0.98999441,0.04110210,0.90236686
0.98999387,0.04111173,0.90236686
0.98999000,0.04112137,0.90236686
0.98998773,0.04113101,0.90236686
0.98998702,0.04114064,0.90236686
0.98998469,0.04115028,0.90236686
0.98998302,0.04115992,0.90236686
0.98998195,0.04116955,0.90236686
0.98998153,0.04117919,0.90236686
0.98998058,0.04117919,0.89940828
0.98997760,0.04118883,0.89940828
0.98997581,0.04119847,0.89940828
0.98997253,0.04120810,0.89940828
0.98995256,0.04121774,0.89940828
0.98995149,0.04122738,0.89940828
0.98995113,0.04123701,0.89940828
0.98994792,0.04124665,0.89940828
0.98994517,0.04125629,0.89940828
0.98994458,0.04126593,0.89940828
0.98994285,0.04127556,0.89940828
0.98994231,0.04128520,0.89940828
0.98994100,0.04129484,0.89940828
